id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
31446,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Sports,Nike Boys Running Green Jersey,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31446.jpg
3293,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011,Sports,Asics Women White GEL Strike 2 Blue Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3293.jpg
34134,Men,Accessories,Wallets,Wallets,Black,Fall,2012,Smart Casual,Turtle Men Black Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/34134.jpg
50471,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Chromozome Men Blue & Black Brief,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50471.jpg
22051,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Printed Blue Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/22051.jpg
42988,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Black Dual Fusion Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42988.jpg
7633,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,Puma Men's Woven Black Short,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7633.jpg
46514,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Timex Men White Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46514.jpg
43254,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aneri Women Pink Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43254.jpg
27711,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Murcia Women Green Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27711.jpg
13524,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Tops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13524.jpg
55331,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017,Casual,Revlon Women Color Silk Dark Mahogany Brown Hair Colour 3RB,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/55331.jpg
8449,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women Jealous Panthea Purple Top Black Tops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/8449.jpg
50643,Men,Apparel,Innerwear,Innerwear Vests,White,Winter,2016,Casual,Chromozome White Innerwear Vest PR-08,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50643.jpg
17184,Men,Apparel,Topwear,Shirts,Blue,Winter,2016,Casual,U.S. Polo Assn. Men Stripes Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17184.jpg
7401,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7401.jpg
19822,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,U.S. Polo Assn. Men Solid Charcoal Sweater,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19822.jpg
46726,Women,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Rasasi Women Hope Perfume,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46726.jpg
16056,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Highlander Men Solid Beige Trouser,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/16056.jpg
22263,Women,Footwear,Shoes,Heels,Bronze,Winter,2012,Casual,Inc. 5 Women Casual Bronze Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/22263.jpg
52114,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Myntra Women Off White Printed Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52114.jpg
4284,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011,Formal,Rockport Men Arratoon Black Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4284.jpg
36451,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013,Sports,Spinn Men Swift Black Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36451.jpg
5356,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2011,Sports,Kalenji Kapteren Aw Red 2010,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5356.jpg
37583,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/37583.jpg
44071,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Hugo Women Summer Edition Perfume,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44071.jpg
14701,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011,Casual,Basics Men Olive Cargos,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/14701.jpg
20534,Women,Accessories,Wallets,Wallets,Black,Winter,2015,Casual,Baggit Women Voltage Gang Black Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20534.jpg
52928,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52928.jpg
25046,Men,Accessories,Accessories,Accessory Gift Set,Blue,Winter,2015,Formal,Lino Perros Men Formal Yellow Accessory Gift Set,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25046.jpg
11273,Men,Apparel,Topwear,Jackets,Blue,Fall,2011,Casual,Nike Men  Blue Jacket,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11273.jpg
57466,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Puma Unisex Blue Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57466.jpg
24194,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Deni Yo Men Slim Fit Black Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24194.jpg
33123,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Heels,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33123.jpg
7859,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Proline Men Purple Printed T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7859.jpg
12092,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,W Women Printed Blue Kurtas,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12092.jpg
31210,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Women Air Propel White Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31210.jpg
43630,Women,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Vero Moda Women Red Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43630.jpg
27375,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tantra Men Circles Grey T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27375.jpg
54687,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Casual,Shree Women Blue and Red Printed Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54687.jpg
7065,Unisex,Accessories,Bags,Backpacks,Red,Summer,2011,Sports,Nike Unisex All Access Red Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7065.jpg
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Blue Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46342.jpg
16432,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Levi's Men Printed White Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/16432.jpg
8811,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Spykar Men Range Blue-White Stripes Blue Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/8811.jpg
22607,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011,Sports,Nike Men Navy Blue Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/22607.jpg
50227,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Stoln Women Black Belt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50227.jpg
47290,Women,Accessories,Wallets,Wallets,Green,Summer,2012,Casual,Baggit Women Green Mars Hoor Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47290.jpg
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015,Casual,Be For Bag Women Orange Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/34762.jpg
44415,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44415.jpg
14365,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Casual Beige Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/14365.jpg
38993,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Gini and Jony Boys Rodeo Blue Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38993.jpg
20150,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Wrangler Men Stampede Black Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20150.jpg
39841,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Gini and Jony Girls Striped Pink Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39841.jpg
52570,Women,Accessories,Bags,Clutches,Grey,Summer,2012,Casual,Mod'acc Women Grey Clutch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52570.jpg
36035,Unisex,Accessories,Bags,Handbags,Olive,Summer,2012,Casual,OTLS Unisex Olive Green Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36035.jpg
57002,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Casual,HM Women Golden Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57002.jpg
58876,Men,Accessories,Ties,Ties,Black,Summer,2012,Casual,Hakashi Men Black Tie,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58876.jpg
33547,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Wrangler Men Nimrod Oxford White Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33547.jpg
32495,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Men CT Diamond Print HI Black Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32495.jpg
25422,Men,Footwear,Shoes,Sports Shoes,Green,Summer,2012,Sports,Nike Men Air Profusion Green Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25422.jpg
11617,Women,Apparel,Topwear,Kurtis,Green,Summer,2011,Ethnic,W Women Solid Green Kurtis,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11617.jpg
36809,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Mont Blanc Women Femme Individuelle Perfume,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36809.jpg
58278,Women,Accessories,Bags,Handbags,Brown,Fall,2012,Casual,Baggit Women Brown Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58278.jpg
14157,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011,Formal,Belmonte Men Bright Assorted Steel Cufflinks,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/14157.jpg
20362,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Spykar Men Solid Black T-Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20362.jpg
5500,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Mr.Men Men's Mr.Perfect White T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5500.jpg
44627,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2012,Casual,Nike Men Grey 3/4 Length Pants,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44627.jpg
36207,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini Jony Girls Printed White Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36207.jpg
15085,Men,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Men Black Printed Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15085.jpg
33775,Women,Accessories,Headwear,Caps,Pink,Summer,2011,Casual,Puma Women Conrad Reversible Pink Beanie Cap,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33775.jpg
40287,Unisex,Footwear,Sandal,Sandals,Yellow,Fall,2012,Casual,Warner Bros Kids Unisex Yellow Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40287.jpg
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Murcia Women Purple Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57230.jpg
25610,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black & White Dial Watch N2161SL09,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25610.jpg
11425,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Summer Grey Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11425.jpg
41355,Men,Apparel,Bottomwear,Jeans,Unknown,Fall,2016,Casual,Wrangler Men Blue Millard Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/41355.jpg
49138,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Deborah Nude Perfection 5 Foundation,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/49138.jpg
19648,Women,Apparel,Topwear,Tops,Brown,Fall,2011,Casual,United Colors of Benetton Women Solid Light Brown Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19648.jpg
13372,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Timberland Men Toddler Grey Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13372.jpg
28933,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Mr. Men Printed Teal T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/28933.jpg
43402,Men,Accessories,Socks,Socks,Black,Summer,2012,Casual,Lino Perros Men Monday to Friday Socks,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43402.jpg
50829,Men,Accessories,Belts,Belts,Black,Summer,2013,Formal,New Hide Men Black Belt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50829.jpg
49904,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Kids Unisex Blue Dial Analog Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/49904.jpg
7257,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Rockport Men's Alfrew Dark Tan Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7257.jpg
35482,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Bata Men Black Formal Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35482.jpg
46170,Women,Accessories,Jewellery,Necklace and Chains,Black,Summer,2012,Casual,Adrika Black Necklace,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46170.jpg
6385,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Men's Future Cat Engine Black Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6385.jpg
34550,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Puma Women Dizzy Shopper Multi Colour Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/34550.jpg
50015,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Hanes Men White Duo Dry Body Fit Crew T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50015.jpg
12066,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,W Women Printed Black Kurtas,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12066.jpg
3431,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Mens I Have a Helluva Attitude T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3431.jpg
30336,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Warning Red T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30336.jpg
27381,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Jovan Women White Musk Deo,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27381.jpg
35644,Men,Footwear,Sandal,Sandals,Black,Spring,2013,Casual,U.S. Polo Assn. Men Black Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35644.jpg
7091,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015,Casual,Wildcraft Unisex Grey & Black Cruiser Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7091.jpg
51301,Boys,Accessories,Watches,Watches,Black,Winter,2016,Casual,Hop Scotch Boys Black Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51301.jpg
23721,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Ray-Ban Men High Street Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23721.jpg
